locus_tag,essential,genome
BW25113_4141,FALSE,Escherichia_coli_BW25113
BW25113_4169,FALSE,Escherichia_coli_BW25113
BW25113_4547,FALSE,Escherichia_coli_BW25113
BW25113_0228,FALSE,Escherichia_coli_BW25113
BW25113_0290,FALSE,Escherichia_coli_BW25113
BW25113_0335,FALSE,Escherichia_coli_BW25113
BW25113_0347,FALSE,Escherichia_coli_BW25113
BW25113_0351,FALSE,Escherichia_coli_BW25113
BW25113_0381,FALSE,Escherichia_coli_BW25113
BW25113_0383,FALSE,Escherichia_coli_BW25113
BW25113_0401,FALSE,Escherichia_coli_BW25113
BW25113_0444,FALSE,Escherichia_coli_BW25113
BW25113_0567,FALSE,Escherichia_coli_BW25113
BW25113_0570,FALSE,Escherichia_coli_BW25113
BW25113_0676,FALSE,Escherichia_coli_BW25113
BW25113_0678,FALSE,Escherichia_coli_BW25113
BW25113_0696,FALSE,Escherichia_coli_BW25113
BW25113_0730,FALSE,Escherichia_coli_BW25113
BW25113_0783,FALSE,Escherichia_coli_BW25113
BW25113_0800,FALSE,Escherichia_coli_BW25113
BW25113_0854,FALSE,Escherichia_coli_BW25113
BW25113_0928,FALSE,Escherichia_coli_BW25113
BW25113_0938,FALSE,Escherichia_coli_BW25113
BW25113_0961,FALSE,Escherichia_coli_BW25113
BW25113_1143,FALSE,Escherichia_coli_BW25113
BW25113_1217,FALSE,Escherichia_coli_BW25113
BW25113_1326,FALSE,Escherichia_coli_BW25113
BW25113_1708,FALSE,Escherichia_coli_BW25113
BW25113_1723,FALSE,Escherichia_coli_BW25113
BW25113_1765,FALSE,Escherichia_coli_BW25113
BW25113_1923,FALSE,Escherichia_coli_BW25113
BW25113_1981,FALSE,Escherichia_coli_BW25113
BW25113_1985,FALSE,Escherichia_coli_BW25113
BW25113_2073,FALSE,Escherichia_coli_BW25113
BW25113_2204,FALSE,Escherichia_coli_BW25113
BW25113_2237,FALSE,Escherichia_coli_BW25113
BW25113_2364,FALSE,Escherichia_coli_BW25113
BW25113_2547,FALSE,Escherichia_coli_BW25113
BW25113_2592,FALSE,Escherichia_coli_BW25113
BW25113_2743,FALSE,Escherichia_coli_BW25113
BW25113_2764,FALSE,Escherichia_coli_BW25113
BW25113_2786,FALSE,Escherichia_coli_BW25113
BW25113_2869,FALSE,Escherichia_coli_BW25113
BW25113_2881,FALSE,Escherichia_coli_BW25113
BW25113_2897,FALSE,Escherichia_coli_BW25113
BW25113_3013,FALSE,Escherichia_coli_BW25113
BW25113_3213,FALSE,Escherichia_coli_BW25113
BW25113_3483,FALSE,Escherichia_coli_BW25113
BW25113_3547,FALSE,Escherichia_coli_BW25113
BW25113_4118,FALSE,Escherichia_coli_BW25113
BW25113_4178,FALSE,Escherichia_coli_BW25113
BW25113_4391,FALSE,Escherichia_coli_BW25113
BW25113_0033,FALSE,Escherichia_coli_BW25113
BW25113_0035,FALSE,Escherichia_coli_BW25113
BW25113_0163,FALSE,Escherichia_coli_BW25113
BW25113_0403,FALSE,Escherichia_coli_BW25113
BW25113_0496,FALSE,Escherichia_coli_BW25113
BW25113_0823,FALSE,Escherichia_coli_BW25113
BW25113_0868,FALSE,Escherichia_coli_BW25113
BW25113_0943,FALSE,Escherichia_coli_BW25113
BW25113_0959,FALSE,Escherichia_coli_BW25113
BW25113_1106,FALSE,Escherichia_coli_BW25113
BW25113_1180,FALSE,Escherichia_coli_BW25113
BW25113_1311,FALSE,Escherichia_coli_BW25113
BW25113_1328,FALSE,Escherichia_coli_BW25113
BW25113_1377,FALSE,Escherichia_coli_BW25113
BW25113_1379,FALSE,Escherichia_coli_BW25113
BW25113_1446,FALSE,Escherichia_coli_BW25113
BW25113_1819,FALSE,Escherichia_coli_BW25113
BW25113_1838,FALSE,Escherichia_coli_BW25113
BW25113_2214,FALSE,Escherichia_coli_BW25113
BW25113_2247,FALSE,Escherichia_coli_BW25113
BW25113_2481,FALSE,Escherichia_coli_BW25113
BW25113_2493,FALSE,Escherichia_coli_BW25113
BW25113_2502,FALSE,Escherichia_coli_BW25113
BW25113_2574,FALSE,Escherichia_coli_BW25113
BW25113_2584,FALSE,Escherichia_coli_BW25113
BW25113_2647,FALSE,Escherichia_coli_BW25113
BW25113_2723,FALSE,Escherichia_coli_BW25113
BW25113_2829,FALSE,Escherichia_coli_BW25113
BW25113_2951,FALSE,Escherichia_coli_BW25113
BW25113_3220,FALSE,Escherichia_coli_BW25113
BW25113_3236,FALSE,Escherichia_coli_BW25113
BW25113_3252,FALSE,Escherichia_coli_BW25113
BW25113_3493,FALSE,Escherichia_coli_BW25113
BW25113_3615,FALSE,Escherichia_coli_BW25113
BW25113_3789,FALSE,Escherichia_coli_BW25113
BW25113_3800,FALSE,Escherichia_coli_BW25113
BW25113_3886,FALSE,Escherichia_coli_BW25113
BW25113_4078,FALSE,Escherichia_coli_BW25113
BW25113_4099,FALSE,Escherichia_coli_BW25113
BW25113_4336,FALSE,Escherichia_coli_BW25113
BW25113_4385,FALSE,Escherichia_coli_BW25113
BW25113_4466,FALSE,Escherichia_coli_BW25113
BW25113_0113,FALSE,Escherichia_coli_BW25113
BW25113_0353,FALSE,Escherichia_coli_BW25113
BW25113_0462,FALSE,Escherichia_coli_BW25113
BW25113_0514,FALSE,Escherichia_coli_BW25113
BW25113_0569,FALSE,Escherichia_coli_BW25113
BW25113_0600,FALSE,Escherichia_coli_BW25113
BW25113_0627,FALSE,Escherichia_coli_BW25113
BW25113_0636,FALSE,Escherichia_coli_BW25113
BW25113_0718,FALSE,Escherichia_coli_BW25113
BW25113_0763,FALSE,Escherichia_coli_BW25113
BW25113_0864,FALSE,Escherichia_coli_BW25113
BW25113_0931,FALSE,Escherichia_coli_BW25113
BW25113_0932,FALSE,Escherichia_coli_BW25113
BW25113_0939,FALSE,Escherichia_coli_BW25113
BW25113_0953,FALSE,Escherichia_coli_BW25113
BW25113_0984,FALSE,Escherichia_coli_BW25113
BW25113_1004,FALSE,Escherichia_coli_BW25113
BW25113_1007,FALSE,Escherichia_coli_BW25113
BW25113_1063,FALSE,Escherichia_coli_BW25113
BW25113_1079,FALSE,Escherichia_coli_BW25113
BW25113_1390,FALSE,Escherichia_coli_BW25113
BW25113_1608,FALSE,Escherichia_coli_BW25113
BW25113_1725,FALSE,Escherichia_coli_BW25113
BW25113_1813,FALSE,Escherichia_coli_BW25113
BW25113_2143,FALSE,Escherichia_coli_BW25113
BW25113_2198,FALSE,Escherichia_coli_BW25113
BW25113_2254,FALSE,Escherichia_coli_BW25113
BW25113_2302,FALSE,Escherichia_coli_BW25113
BW25113_2366,FALSE,Escherichia_coli_BW25113
BW25113_2392,FALSE,Escherichia_coli_BW25113
BW25113_2428,FALSE,Escherichia_coli_BW25113
BW25113_2447,FALSE,Escherichia_coli_BW25113
BW25113_2480,FALSE,Escherichia_coli_BW25113
BW25113_2532,FALSE,Escherichia_coli_BW25113
BW25113_2543,FALSE,Escherichia_coli_BW25113
BW25113_2662,FALSE,Escherichia_coli_BW25113
BW25113_2678,FALSE,Escherichia_coli_BW25113
BW25113_2710,FALSE,Escherichia_coli_BW25113
BW25113_2714,FALSE,Escherichia_coli_BW25113
BW25113_2724,FALSE,Escherichia_coli_BW25113
BW25113_2797,FALSE,Escherichia_coli_BW25113
BW25113_2799,FALSE,Escherichia_coli_BW25113
BW25113_2803,FALSE,Escherichia_coli_BW25113
BW25113_2813,FALSE,Escherichia_coli_BW25113
BW25113_2874,FALSE,Escherichia_coli_BW25113
BW25113_2900,FALSE,Escherichia_coli_BW25113
BW25113_2913,FALSE,Escherichia_coli_BW25113
BW25113_2922,FALSE,Escherichia_coli_BW25113
BW25113_3139,FALSE,Escherichia_coli_BW25113
BW25113_3258,FALSE,Escherichia_coli_BW25113
BW25113_3334,FALSE,Escherichia_coli_BW25113
BW25113_3414,FALSE,Escherichia_coli_BW25113
BW25113_4013,FALSE,Escherichia_coli_BW25113
BW25113_4074,FALSE,Escherichia_coli_BW25113
BW25113_4293,FALSE,Escherichia_coli_BW25113
BW25113_4321,FALSE,Escherichia_coli_BW25113
BW25113_4340,FALSE,Escherichia_coli_BW25113
BW25113_4468,FALSE,Escherichia_coli_BW25113
BW25113_4506,FALSE,Escherichia_coli_BW25113
BW25113_0080,FALSE,Escherichia_coli_BW25113
BW25113_0405,FALSE,Escherichia_coli_BW25113
BW25113_0427,FALSE,Escherichia_coli_BW25113
BW25113_0512,FALSE,Escherichia_coli_BW25113
BW25113_0611,FALSE,Escherichia_coli_BW25113
BW25113_0698,FALSE,Escherichia_coli_BW25113
BW25113_0740,FALSE,Escherichia_coli_BW25113
BW25113_0741,FALSE,Escherichia_coli_BW25113
BW25113_0792,FALSE,Escherichia_coli_BW25113
BW25113_0794,FALSE,Escherichia_coli_BW25113
BW25113_0855,FALSE,Escherichia_coli_BW25113
BW25113_0896,FALSE,Escherichia_coli_BW25113
BW25113_0903,FALSE,Escherichia_coli_BW25113
BW25113_1033,FALSE,Escherichia_coli_BW25113
BW25113_1081,FALSE,Escherichia_coli_BW25113
BW25113_1312,FALSE,Escherichia_coli_BW25113
BW25113_1327,FALSE,Escherichia_coli_BW25113
BW25113_1744,FALSE,Escherichia_coli_BW25113
BW25113_1840,FALSE,Escherichia_coli_BW25113
BW25113_2008,FALSE,Escherichia_coli_BW25113
BW25113_2026,FALSE,Escherichia_coli_BW25113
BW25113_2034,FALSE,Escherichia_coli_BW25113
BW25113_2072,FALSE,Escherichia_coli_BW25113
BW25113_2304,FALSE,Escherichia_coli_BW25113
BW25113_2339,FALSE,Escherichia_coli_BW25113
BW25113_2454,FALSE,Escherichia_coli_BW25113
BW25113_2601,FALSE,Escherichia_coli_BW25113
BW25113_2605,FALSE,Escherichia_coli_BW25113
BW25113_2620,FALSE,Escherichia_coli_BW25113
BW25113_2966,FALSE,Escherichia_coli_BW25113
BW25113_3047,FALSE,Escherichia_coli_BW25113
BW25113_3612,FALSE,Escherichia_coli_BW25113
BW25113_3630,FALSE,Escherichia_coli_BW25113
BW25113_3649,FALSE,Escherichia_coli_BW25113
BW25113_3831,FALSE,Escherichia_coli_BW25113
BW25113_4355,FALSE,Escherichia_coli_BW25113
BW25113_4460,FALSE,Escherichia_coli_BW25113
BW25113_4533,FALSE,Escherichia_coli_BW25113
BW25113_0164,FALSE,Escherichia_coli_BW25113
BW25113_0245,FALSE,Escherichia_coli_BW25113
BW25113_0497,FALSE,Escherichia_coli_BW25113
BW25113_0504,FALSE,Escherichia_coli_BW25113
BW25113_0546,FALSE,Escherichia_coli_BW25113
BW25113_0711,FALSE,Escherichia_coli_BW25113
BW25113_0713,FALSE,Escherichia_coli_BW25113
BW25113_0787,FALSE,Escherichia_coli_BW25113
BW25113_0832,FALSE,Escherichia_coli_BW25113
BW25113_0929,FALSE,Escherichia_coli_BW25113
BW25113_0967,FALSE,Escherichia_coli_BW25113
BW25113_1006,FALSE,Escherichia_coli_BW25113
BW25113_1046,FALSE,Escherichia_coli_BW25113
BW25113_1083,FALSE,Escherichia_coli_BW25113
BW25113_1087,FALSE,Escherichia_coli_BW25113
BW25113_1090,FALSE,Escherichia_coli_BW25113
BW25113_1260,FALSE,Escherichia_coli_BW25113
BW25113_1556,FALSE,Escherichia_coli_BW25113
BW25113_1728,FALSE,Escherichia_coli_BW25113
BW25113_1817,FALSE,Escherichia_coli_BW25113
BW25113_1918,FALSE,Escherichia_coli_BW25113
BW25113_2004,FALSE,Escherichia_coli_BW25113
BW25113_2019,FALSE,Escherichia_coli_BW25113
BW25113_2128,FALSE,Escherichia_coli_BW25113
BW25113_2321,FALSE,Escherichia_coli_BW25113
BW25113_2414,FALSE,Escherichia_coli_BW25113
BW25113_2431,FALSE,Escherichia_coli_BW25113
BW25113_2469,FALSE,Escherichia_coli_BW25113
BW25113_2708,FALSE,Escherichia_coli_BW25113
BW25113_2712,FALSE,Escherichia_coli_BW25113
BW25113_2765,FALSE,Escherichia_coli_BW25113
BW25113_2789,FALSE,Escherichia_coli_BW25113
BW25113_2835,FALSE,Escherichia_coli_BW25113
BW25113_2840,FALSE,Escherichia_coli_BW25113
BW25113_2875,FALSE,Escherichia_coli_BW25113
BW25113_2962,FALSE,Escherichia_coli_BW25113
BW25113_3055,FALSE,Escherichia_coli_BW25113
BW25113_3075,FALSE,Escherichia_coli_BW25113
BW25113_3120,FALSE,Escherichia_coli_BW25113
BW25113_3259,FALSE,Escherichia_coli_BW25113
BW25113_3266,FALSE,Escherichia_coli_BW25113
BW25113_3455,FALSE,Escherichia_coli_BW25113
BW25113_3689,FALSE,Escherichia_coli_BW25113
BW25113_3779,FALSE,Escherichia_coli_BW25113
BW25113_4327,FALSE,Escherichia_coli_BW25113
BW25113_4480,FALSE,Escherichia_coli_BW25113
BW25113_0032,FALSE,Escherichia_coli_BW25113
BW25113_0157,FALSE,Escherichia_coli_BW25113
BW25113_0284,FALSE,Escherichia_coli_BW25113
BW25113_0581,FALSE,Escherichia_coli_BW25113
BW25113_0585,FALSE,Escherichia_coli_BW25113
BW25113_0616,FALSE,Escherichia_coli_BW25113
BW25113_0693,FALSE,Escherichia_coli_BW25113
BW25113_0852,FALSE,Escherichia_coli_BW25113
BW25113_0998,FALSE,Escherichia_coli_BW25113
BW25113_1040,FALSE,Escherichia_coli_BW25113
BW25113_1075,FALSE,Escherichia_coli_BW25113
BW25113_1095,FALSE,Escherichia_coli_BW25113
BW25113_1129,FALSE,Escherichia_coli_BW25113
BW25113_1496,FALSE,Escherichia_coli_BW25113
BW25113_1526,FALSE,Escherichia_coli_BW25113
BW25113_1607,FALSE,Escherichia_coli_BW25113
BW25113_1674,FALSE,Escherichia_coli_BW25113
BW25113_1847,FALSE,Escherichia_coli_BW25113
BW25113_1942,FALSE,Escherichia_coli_BW25113
BW25113_2000,FALSE,Escherichia_coli_BW25113
BW25113_2119,FALSE,Escherichia_coli_BW25113
BW25113_2241,FALSE,Escherichia_coli_BW25113
BW25113_2287,FALSE,Escherichia_coli_BW25113
BW25113_2326,FALSE,Escherichia_coli_BW25113
BW25113_2487,FALSE,Escherichia_coli_BW25113
BW25113_2552,FALSE,Escherichia_coli_BW25113
BW25113_2556,FALSE,Escherichia_coli_BW25113
BW25113_2659,FALSE,Escherichia_coli_BW25113
BW25113_2727,FALSE,Escherichia_coli_BW25113
BW25113_3128,FALSE,Escherichia_coli_BW25113
BW25113_3162,FALSE,Escherichia_coli_BW25113
BW25113_3203,FALSE,Escherichia_coli_BW25113
BW25113_3234,FALSE,Escherichia_coli_BW25113
BW25113_3243,FALSE,Escherichia_coli_BW25113
BW25113_3619,FALSE,Escherichia_coli_BW25113
BW25113_3726,FALSE,Escherichia_coli_BW25113
BW25113_3859,FALSE,Escherichia_coli_BW25113
BW25113_3905,FALSE,Escherichia_coli_BW25113
BW25113_4390,FALSE,Escherichia_coli_BW25113
BW25113_0045,FALSE,Escherichia_coli_BW25113
BW25113_0198,FALSE,Escherichia_coli_BW25113
BW25113_0273,FALSE,Escherichia_coli_BW25113
BW25113_0291,FALSE,Escherichia_coli_BW25113
BW25113_0393,FALSE,Escherichia_coli_BW25113
BW25113_0606,FALSE,Escherichia_coli_BW25113
BW25113_0651,FALSE,Escherichia_coli_BW25113
BW25113_0717,FALSE,Escherichia_coli_BW25113
BW25113_0773,FALSE,Escherichia_coli_BW25113
BW25113_0877,FALSE,Escherichia_coli_BW25113
BW25113_0912,FALSE,Escherichia_coli_BW25113
BW25113_0996,FALSE,Escherichia_coli_BW25113
BW25113_1127,FALSE,Escherichia_coli_BW25113
BW25113_1187,FALSE,Escherichia_coli_BW25113
BW25113_1223,FALSE,Escherichia_coli_BW25113
BW25113_1238,FALSE,Escherichia_coli_BW25113
BW25113_1242,FALSE,Escherichia_coli_BW25113
BW25113_1281,FALSE,Escherichia_coli_BW25113
BW25113_1408,FALSE,Escherichia_coli_BW25113
BW25113_1463,FALSE,Escherichia_coli_BW25113
BW25113_1536,FALSE,Escherichia_coli_BW25113
BW25113_1597,FALSE,Escherichia_coli_BW25113
BW25113_1632,FALSE,Escherichia_coli_BW25113
BW25113_1921,FALSE,Escherichia_coli_BW25113
BW25113_2134,FALSE,Escherichia_coli_BW25113
BW25113_2157,FALSE,Escherichia_coli_BW25113
BW25113_2249,FALSE,Escherichia_coli_BW25113
BW25113_2252,FALSE,Escherichia_coli_BW25113
BW25113_2441,FALSE,Escherichia_coli_BW25113
BW25113_2465,FALSE,Escherichia_coli_BW25113
BW25113_2571,FALSE,Escherichia_coli_BW25113
BW25113_2716,FALSE,Escherichia_coli_BW25113
BW25113_2720,FALSE,Escherichia_coli_BW25113
BW25113_2821,FALSE,Escherichia_coli_BW25113
BW25113_2872,FALSE,Escherichia_coli_BW25113
BW25113_3116,FALSE,Escherichia_coli_BW25113
BW25113_3352,FALSE,Escherichia_coli_BW25113
BW25113_3883,FALSE,Escherichia_coli_BW25113
BW25113_4467,FALSE,Escherichia_coli_BW25113
BW25113_0518,FALSE,Escherichia_coli_BW25113
BW25113_0756,FALSE,Escherichia_coli_BW25113
BW25113_0793,FALSE,Escherichia_coli_BW25113
BW25113_0821,FALSE,Escherichia_coli_BW25113
BW25113_0865,FALSE,Escherichia_coli_BW25113
BW25113_0870,FALSE,Escherichia_coli_BW25113
BW25113_0892,FALSE,Escherichia_coli_BW25113
BW25113_1000,FALSE,Escherichia_coli_BW25113
BW25113_1147,FALSE,Escherichia_coli_BW25113
BW25113_1162,FALSE,Escherichia_coli_BW25113
BW25113_1427,FALSE,Escherichia_coli_BW25113
BW25113_1431,FALSE,Escherichia_coli_BW25113
BW25113_1454,FALSE,Escherichia_coli_BW25113
BW25113_1634,FALSE,Escherichia_coli_BW25113
BW25113_1793,FALSE,Escherichia_coli_BW25113
BW25113_1946,FALSE,Escherichia_coli_BW25113
BW25113_2023,FALSE,Escherichia_coli_BW25113
BW25113_2113,FALSE,Escherichia_coli_BW25113
BW25113_2120,FALSE,Escherichia_coli_BW25113
BW25113_2226,FALSE,Escherichia_coli_BW25113
BW25113_2294,FALSE,Escherichia_coli_BW25113
BW25113_2300,FALSE,Escherichia_coli_BW25113
BW25113_2410,FALSE,Escherichia_coli_BW25113
BW25113_2500,FALSE,Escherichia_coli_BW25113
BW25113_2519,FALSE,Escherichia_coli_BW25113
BW25113_2611,FALSE,Escherichia_coli_BW25113
BW25113_2660,FALSE,Escherichia_coli_BW25113
BW25113_2811,FALSE,Escherichia_coli_BW25113
BW25113_3068,FALSE,Escherichia_coli_BW25113
BW25113_3087,FALSE,Escherichia_coli_BW25113
BW25113_3388,FALSE,Escherichia_coli_BW25113
BW25113_3571,FALSE,Escherichia_coli_BW25113
BW25113_4155,FALSE,Escherichia_coli_BW25113
BW25113_4325,FALSE,Escherichia_coli_BW25113
BW25113_4485,FALSE,Escherichia_coli_BW25113
BW25113_0134,FALSE,Escherichia_coli_BW25113
BW25113_0478,FALSE,Escherichia_coli_BW25113
BW25113_0568,FALSE,Escherichia_coli_BW25113
BW25113_0575,FALSE,Escherichia_coli_BW25113
BW25113_0715,FALSE,Escherichia_coli_BW25113
BW25113_0760,FALSE,Escherichia_coli_BW25113
BW25113_0808,FALSE,Escherichia_coli_BW25113
BW25113_0809,FALSE,Escherichia_coli_BW25113
BW25113_0871,FALSE,Escherichia_coli_BW25113
BW25113_0908,FALSE,Escherichia_coli_BW25113
BW25113_0926,FALSE,Escherichia_coli_BW25113
BW25113_0933,FALSE,Escherichia_coli_BW25113
BW25113_0937,FALSE,Escherichia_coli_BW25113
BW25113_1029,FALSE,Escherichia_coli_BW25113
BW25113_1482,FALSE,Escherichia_coli_BW25113
BW25113_1604,FALSE,Escherichia_coli_BW25113
BW25113_1684,FALSE,Escherichia_coli_BW25113
BW25113_1692,FALSE,Escherichia_coli_BW25113
BW25113_1693,FALSE,Escherichia_coli_BW25113
BW25113_1745,FALSE,Escherichia_coli_BW25113
BW25113_1878,FALSE,Escherichia_coli_BW25113
BW25113_1897,FALSE,Escherichia_coli_BW25113
BW25113_2068,FALSE,Escherichia_coli_BW25113
BW25113_2126,FALSE,Escherichia_coli_BW25113
BW25113_2133,FALSE,Escherichia_coli_BW25113
BW25113_2211,FALSE,Escherichia_coli_BW25113
BW25113_2260,FALSE,Escherichia_coli_BW25113
BW25113_2371,FALSE,Escherichia_coli_BW25113
BW25113_2492,FALSE,Escherichia_coli_BW25113
BW25113_2509,FALSE,Escherichia_coli_BW25113
BW25113_2635,FALSE,Escherichia_coli_BW25113
BW25113_2636,FALSE,Escherichia_coli_BW25113
BW25113_2661,FALSE,Escherichia_coli_BW25113
BW25113_3212,FALSE,Escherichia_coli_BW25113
BW25113_4399,FALSE,Escherichia_coli_BW25113
BW25113_0015,FALSE,Escherichia_coli_BW25113
BW25113_0060,FALSE,Escherichia_coli_BW25113
BW25113_0294,FALSE,Escherichia_coli_BW25113
BW25113_0323,FALSE,Escherichia_coli_BW25113
BW25113_0378,FALSE,Escherichia_coli_BW25113
BW25113_0482,FALSE,Escherichia_coli_BW25113
BW25113_0795,FALSE,Escherichia_coli_BW25113
BW25113_0810,FALSE,Escherichia_coli_BW25113
BW25113_0811,FALSE,Escherichia_coli_BW25113
BW25113_0824,FALSE,Escherichia_coli_BW25113
BW25113_1245,FALSE,Escherichia_coli_BW25113
BW25113_1270,FALSE,Escherichia_coli_BW25113
BW25113_1353,FALSE,Escherichia_coli_BW25113
BW25113_1426,FALSE,Escherichia_coli_BW25113
BW25113_1771,FALSE,Escherichia_coli_BW25113
BW25113_1917,FALSE,Escherichia_coli_BW25113
BW25113_1960,FALSE,Escherichia_coli_BW25113
BW25113_2048,FALSE,Escherichia_coli_BW25113
BW25113_2058,FALSE,Escherichia_coli_BW25113
BW25113_2118,FALSE,Escherichia_coli_BW25113
BW25113_2142,FALSE,Escherichia_coli_BW25113
BW25113_2175,FALSE,Escherichia_coli_BW25113
BW25113_2222,FALSE,Escherichia_coli_BW25113
BW25113_2233,FALSE,Escherichia_coli_BW25113
BW25113_2347,FALSE,Escherichia_coli_BW25113
BW25113_2405,FALSE,Escherichia_coli_BW25113
BW25113_2436,FALSE,Escherichia_coli_BW25113
BW25113_2464,FALSE,Escherichia_coli_BW25113
BW25113_2486,FALSE,Escherichia_coli_BW25113
BW25113_2771,FALSE,Escherichia_coli_BW25113
BW25113_3575,FALSE,Escherichia_coli_BW25113
BW25113_4392,FALSE,Escherichia_coli_BW25113
BW25113_4522,FALSE,Escherichia_coli_BW25113
BW25113_0183,FALSE,Escherichia_coli_BW25113
BW25113_0355,FALSE,Escherichia_coli_BW25113
BW25113_0436,FALSE,Escherichia_coli_BW25113
BW25113_0481,FALSE,Escherichia_coli_BW25113
BW25113_0576,FALSE,Escherichia_coli_BW25113
BW25113_0615,FALSE,Escherichia_coli_BW25113
BW25113_0798,FALSE,Escherichia_coli_BW25113
BW25113_0837,FALSE,Escherichia_coli_BW25113
BW25113_0853,FALSE,Escherichia_coli_BW25113
BW25113_0980,FALSE,Escherichia_coli_BW25113
BW25113_1019,FALSE,Escherichia_coli_BW25113
BW25113_1049,FALSE,Escherichia_coli_BW25113
BW25113_1125,FALSE,Escherichia_coli_BW25113
BW25113_1271,FALSE,Escherichia_coli_BW25113
BW25113_1448,FALSE,Escherichia_coli_BW25113
BW25113_1517,FALSE,Escherichia_coli_BW25113
BW25113_1557,FALSE,Escherichia_coli_BW25113
BW25113_1697,FALSE,Escherichia_coli_BW25113
BW25113_1737,FALSE,Escherichia_coli_BW25113
BW25113_1822,FALSE,Escherichia_coli_BW25113
BW25113_1836,FALSE,Escherichia_coli_BW25113
BW25113_1842,FALSE,Escherichia_coli_BW25113
BW25113_1875,FALSE,Escherichia_coli_BW25113
BW25113_1948,FALSE,Escherichia_coli_BW25113
BW25113_2149,FALSE,Escherichia_coli_BW25113
BW25113_2155,FALSE,Escherichia_coli_BW25113
BW25113_2244,FALSE,Escherichia_coli_BW25113
BW25113_2265,FALSE,Escherichia_coli_BW25113
BW25113_2319,FALSE,Escherichia_coli_BW25113
BW25113_2349,FALSE,Escherichia_coli_BW25113
BW25113_2367,FALSE,Escherichia_coli_BW25113
BW25113_2379,FALSE,Escherichia_coli_BW25113
BW25113_2427,FALSE,Escherichia_coli_BW25113
BW25113_2442,FALSE,Escherichia_coli_BW25113
BW25113_2549,FALSE,Escherichia_coli_BW25113
BW25113_2553,FALSE,Escherichia_coli_BW25113
BW25113_2729,FALSE,Escherichia_coli_BW25113
BW25113_2737,FALSE,Escherichia_coli_BW25113
BW25113_2806,FALSE,Escherichia_coli_BW25113
BW25113_2917,FALSE,Escherichia_coli_BW25113
BW25113_2928,FALSE,Escherichia_coli_BW25113
BW25113_2976,FALSE,Escherichia_coli_BW25113
BW25113_3063,FALSE,Escherichia_coli_BW25113
BW25113_3512,FALSE,Escherichia_coli_BW25113
BW25113_3916,FALSE,Escherichia_coli_BW25113
BW25113_4375,FALSE,Escherichia_coli_BW25113
BW25113_0523,FALSE,Escherichia_coli_BW25113
BW25113_0583,TRUE,Escherichia_coli_BW25113
BW25113_0752,FALSE,Escherichia_coli_BW25113
BW25113_0789,FALSE,Escherichia_coli_BW25113
BW25113_0790,FALSE,Escherichia_coli_BW25113
BW25113_0878,FALSE,Escherichia_coli_BW25113
BW25113_1011,FALSE,Escherichia_coli_BW25113
BW25113_1047,FALSE,Escherichia_coli_BW25113
BW25113_1324,FALSE,Escherichia_coli_BW25113
BW25113_1400,FALSE,Escherichia_coli_BW25113
BW25113_1439,FALSE,Escherichia_coli_BW25113
BW25113_1864,FALSE,Escherichia_coli_BW25113
BW25113_1892,FALSE,Escherichia_coli_BW25113
BW25113_1902,FALSE,Escherichia_coli_BW25113
BW25113_2158,FALSE,Escherichia_coli_BW25113
BW25113_2183,FALSE,Escherichia_coli_BW25113
BW25113_2194,FALSE,Escherichia_coli_BW25113
BW25113_2212,FALSE,Escherichia_coli_BW25113
BW25113_2216,FALSE,Escherichia_coli_BW25113
BW25113_2223,FALSE,Escherichia_coli_BW25113
BW25113_2243,FALSE,Escherichia_coli_BW25113
BW25113_2395,FALSE,Escherichia_coli_BW25113
BW25113_2406,FALSE,Escherichia_coli_BW25113
BW25113_2423,FALSE,Escherichia_coli_BW25113
BW25113_2460,FALSE,Escherichia_coli_BW25113
BW25113_2466,FALSE,Escherichia_coli_BW25113
BW25113_2528,FALSE,Escherichia_coli_BW25113
BW25113_2546,FALSE,Escherichia_coli_BW25113
BW25113_2616,FALSE,Escherichia_coli_BW25113
BW25113_2703,FALSE,Escherichia_coli_BW25113
BW25113_2954,FALSE,Escherichia_coli_BW25113
BW25113_2983,FALSE,Escherichia_coli_BW25113
BW25113_3010,FALSE,Escherichia_coli_BW25113
BW25113_3101,FALSE,Escherichia_coli_BW25113
BW25113_3541,FALSE,Escherichia_coli_BW25113
BW25113_3620,FALSE,Escherichia_coli_BW25113
BW25113_3944,FALSE,Escherichia_coli_BW25113
BW25113_4177,FALSE,Escherichia_coli_BW25113
BW25113_0004,FALSE,Escherichia_coli_BW25113
BW25113_0102,FALSE,Escherichia_coli_BW25113
BW25113_0210,FALSE,Escherichia_coli_BW25113
BW25113_0223,FALSE,Escherichia_coli_BW25113
BW25113_0227,FALSE,Escherichia_coli_BW25113
BW25113_0423,FALSE,Escherichia_coli_BW25113
BW25113_0797,FALSE,Escherichia_coli_BW25113
BW25113_0913,FALSE,Escherichia_coli_BW25113
BW25113_0962,FALSE,Escherichia_coli_BW25113
BW25113_1096,FALSE,Escherichia_coli_BW25113
BW25113_1399,FALSE,Escherichia_coli_BW25113
BW25113_1465,FALSE,Escherichia_coli_BW25113
BW25113_1519,FALSE,Escherichia_coli_BW25113
BW25113_1756,FALSE,Escherichia_coli_BW25113
BW25113_1821,FALSE,Escherichia_coli_BW25113
BW25113_1972,FALSE,Escherichia_coli_BW25113
